time,X (m/s),Y (m/s),Yaw (rad)
68660,-60.2340932877301,1198.51083986359,2.51663444933494
68670,-60.3696518620197,1198.60779827821,2.51711150884481
68680,-60.5052566713203,1198.70469201837,2.51758861210598
68690,-60.6409076687081,1198.80152108461,2.51806573912428
68700,-60.7766048034254,1198.89828548293,2.51854286861069
68710,-60.9123480182012,1198.99498522846,2.51901997659343
68720,-61.0481372468721,1199.09162034892,2.51949703502962
68730,-61.183972412469,1199.18819088737,2.51997401054483
68740,-61.3198534256789,1199.28469690439,2.52045086331575
68750,-61.4557801843064,1199.38113847908,2.52092754656428
68760,-61.5917525771142,1199.47751570383,2.52140400849988
68770,-61.7277704905205,1199.57382867504,2.52188019593135
68780,-61.8638338144088,1199.67007748482,2.52235605778265
68790,-61.9999424469635,1199.76626221415,2.5228315483127
68800,-62.1360962985319,1199.86238292728,2.523306630026
68810,-62.2722952946937,1199.95843966728,2.52378127626458
68820,-62.4085393787581,1200.05443245234,2.52425547348574
68830,-62.5448285138923,1200.15036127264,2.52472922324065
68840,-62.6811626850402,1200.24622608737,2.52520254387639
68850,-62.8175419004908,1200.34202682239,2.52567547179639
68860,-62.9539661890414,1200.43776337373,2.52614805989842
68870,-63.09043558972,1200.53343562195,2.52662037171845
68880,-63.2269501410996,1200.62904344731,2.52709247483233
68890,-63.3635098725461,1200.72458674238,2.52756443474065
68900,-63.5001147972694,1200.82006542206,2.52803630931889
68910,-63.636764906989,1200.91547943142,2.52850814398342
68920,-63.7734601710352,1201.01082874741,2.52897996943516
68930,-63.9102005419739,1201.10611337118,2.52945180314729
68940,-64.0469859620169,1201.20133331898,2.52992365180252
68950,-64.1838163681618,1201.29648861491,2.53039551369145
68960,-64.3206916960834,1201.39157928529,2.53086738101155
68970,-64.4576118829138,1201.48660535477,2.53133924199483
68980,-64.5945768685892,1201.58156684422,2.53181108250677
68990,-64.7315865954288,1201.6764637714,2.53228288681878
69000,-64.8686410072568,1201.77129615212,2.53275463810987
69010,-65.0057400485687,1201.86606400147,2.53322631886998
69020,-65.142883663826,1201.96076733484,2.53369791121241
69030,-65.2800717968407,1202.05540616876,2.53416939705285
69040,-65.4173043893258,1202.14998052296,2.53464075763602
69050,-65.5545813782532,1202.24449042415,2.53511197225938
69060,-65.6919026931629,1202.33893590997,2.53558301680055
69070,-65.8292682539383,1202.43331703229,2.5360538623459
69080,-65.9666779690197,1202.52763385984,2.53652447395649
69090,-66.1041317341037,1202.62188648022,2.53699480968543
69100,-66.2416294336238,1202.71607499801,2.53746482126515
69110,-66.3791709468209,1202.81019952606,2.53793445740076
69120,-66.5167561541776,1202.90426017612,2.53840366752758
69130,-66.6543849427326,1202.99825705097,2.53887240527665
69140,-66.7920572103759,1203.09219023808,2.53934063162678
69150,-66.9297728693071,1203.1860598044,2.53980831772906
69160,-67.067531848857,1203.27986579208,2.54027544740515
69170,-67.2053340978664,1203.37360821482,2.54074201933113
69180,-67.3431795867894,1203.46728705462,2.54120804892734
69190,-67.4810683095936,1203.56090225877,2.54167356993091
69200,-67.6190002830863,1203.65445374052,2.54213863413013
69210,-67.7569755382673,1203.74794139127,2.54260330636594
69220,-67.8949941091611,1203.84136509707,2.54306765770916
69230,-68.0330560234081,1203.93472475248,2.54353175900359
69240,-68.1711612947469,1204.02802027187,2.54399567497667
69250,-68.3093099170816,1204.12125159832,2.5444594589706
69260,-68.4475018616402,1204.21441870821,2.54492314948148
69270,-68.5857370810903,1204.30752160557,2.54538677076134
69280,-68.7240155161727,1204.40056031243,2.54585033524079
69290,-68.8623371012297,1204.49353486068,2.54631384600321
69300,-69.0007017684549,1204.58644528579,2.54677729917592
69310,-69.1391094509925,1204.67929162225,2.54724068617548
69320,-69.2775600848025,1204.77207390069,2.54770399557949
69330,-69.4160536086876,1204.86479214786,2.54816721414242
69340,-69.5545899634341,1204.95744638779,2.54863032734842
69350,-69.6931690909562,1205.05003664314,2.54909331985925
69360,-69.8317909335491,1205.14256293623,2.54955617586434
69370,-69.970455433293,1205.23502528997,2.55001887933657
69380,-70.1091625309979,1205.32742372934,2.55048141382017
69390,-70.2479121637282,1205.41975828508,2.55094376126398
69400,-70.3867042620179,1205.51202899789,2.55140590050801
69410,-70.5255387474616,1205.60423592209,2.55186780581293
69420,-70.6644155307715,1205.69637912858,2.55232944552709
69430,-70.8033345102399,1205.78845870731,2.55279078092826
69440,-70.9422955719275,1205.88047476714,2.55325176615025
69450,-71.0812985947564,1205.97242742844,2.55371235097588
69460,-71.220343457282,1206.06431681288,2.55417248477653
69470,-71.3594300434292,1206.15614303466,2.55463212021399
69480,-71.49855824715,1206.24790619343,2.55509121662253
69490,-71.6377279761731,1206.33960636844,2.55554974305427
69500,-71.7769391550484,1206.43124361379,2.55600768098444
69510,-71.9161917276871,1206.5228179544,2.5564650266853
69520,-72.0554856595774,1206.61432938249,2.55692179328742
69530,-72.1948209398109,1206.70577785428,2.55737801254628
69540,-72.3341975818409,1206.79716328854,2.55783373552891
69550,-72.4736156170752,1206.88848557588,2.55828902882662
69560,-72.6130750834522,1206.97974459592,2.55874396759072
69570,-72.7525760153298,1207.07094023288,2.55919862867938
69580,-72.8921184353011,1207.1620723881,2.55965308435027
69590,-73.0317023476949,1207.25314099017,2.56010739656305
69600,-73.1713277342711,1207.34414600182,2.56056161251247
69610,-73.3109945563207,1207.43508741724,2.56101576401978
69620,-73.4507027612792,1207.5259652521,2.56146986980906
69630,-73.5904522886827,1207.61677953457,2.56192393807268
69640,-73.7302430748176,1207.70753029819,2.56237796897039
69650,-73.8700750561653,1207.79821757662,2.56283195700255
69660,-74.0099481717,1207.88884140006,2.56328589311458
69670,-74.1498623635242,1207.97940179421,2.56373976606314
69680,-74.289817576206,1208.06989878123,2.56419356312445
69690,-74.4298137559782,1208.16033238101,2.5646472706459
69700,-74.5698508500178,1208.25070261222,2.56510087449238
69710,-74.7099288058699,1208.34100949318,2.5655543603961
69720,-74.8500475707235,1208.43125304298,2.56600771400474
69730,-74.9902070890316,1208.52143328505,2.56646091978409
69740,-75.13040729926,1208.61155025222,2.56691395925189
69750,-75.2706481309784,1208.7016039913,2.56736680920606
69760,-75.4109295024738,1208.79159456686,2.567819440094
69770,-75.5512513188244,1208.88152206432,2.56827181455729
69780,-75.6916134710867,1208.97138659139,2.56872388668808
69790,-75.8320158404498,1209.06118827195,2.56917560431321
69800,-75.9724583059752,1209.15092723397,2.56962691349748
69810,-76.1129407515296,1209.24060359868,2.57007776297342
69820,-76.253463071449,1209.33021747156,2.57052810820451
69830,-76.3940251751085,1209.41976893505,2.57097791506333
69840,-76.5346269906236,1209.50925804257,2.57142716311382
69850,-76.6752684679146,1209.59868481352,2.57187584850421
69860,-76.8159495813487,1209.68804922893,2.57232398648905
69870,-76.9566703321356,1209.77735122747,2.57277161360738
69880,-77.0974307499353,1209.86659070261,2.57321878904757
69890,-77.238230887727,1209.95576751018,2.57366559156277
69900,-77.3790708091119,1210.04488148805,2.57411211166387
69910,-77.5199505763027,1210.13393247517,2.57455844351129
69920,-77.6608702403325,1210.22292032708,2.57500467741322
69930,-77.8018298332287,1210.31184492851,2.57545089300202
69940,-77.9428293622567,1210.40070620274,2.57589715349614
69950,-78.0838688104837,1210.48950411129,2.57634350388902
69960,-78.2249481439938,1210.57823864285,2.57678997330455
69970,-78.3660673190636,1210.66690980194,2.57723657805386
69980,-78.5072262878426,1210.75551760003,2.57768332463052
69990,-78.6484250026186,1210.84406204872,2.57813021257295
70000,-78.789663418762,1210.93254315507,2.57857723704794
70010,-78.93094149565,1211.02096092001,2.57902439052462
70020,-79.0722591956179,1211.10931533995,2.5794716634184
70030,-79.2136164825568,1211.19760640902,2.57991904445104
70040,-79.3550133206684,1211.28583412101,2.5803665209155
70050,-79.4964496734462,1211.37399847103,2.58081407885259
70060,-79.6379255028371,1211.46209945684,2.58126170310634
70070,-79.7794407678417,1211.55013708102,2.58170937683128
70080,-79.9209954225926,1211.63811135409,2.58215708053956
70090,-80.0625894147269,1211.72602229713,2.58260479115483
70100,-80.2042226840349,1211.81386994405,2.58305248111255
70110,-80.3458951613846,1211.90165434334,2.5835001175554
70120,-80.4876067680801,1211.98937555917,2.58394766180346
70130,-80.6293574177228,1212.07703366867,2.58439507042144
70140,-80.7711470208896,1212.16462875438,2.5848422980261
70150,-80.9129754896145,1212.25216089702,2.58528930020903
70160,-81.0548427410673,1212.33963016945,2.58573603622527
70170,-81.1967487005251,1212.42703663178,2.5861824714348
70180,-81.338693303773,1212.51438032737,2.58662857948703
70190,-81.4806764990793,1212.60166127952,2.58707434425025
70200,-81.6226982488806,1212.68887948857,2.58751976149593
70210,-81.7647585312911,1212.77603492932,2.58796484035437
70220,-81.9068573413021,1212.86312754893,2.58840960438326
70230,-82.0489946885771,1212.95015727012,2.5888540902568
70240,-82.1911705899301,1213.03712400327,2.58929834307911
70250,-82.3333850616877,1213.12402765883,2.58974241121158
70260,-82.4756381134194,1213.21086815769,2.59018634145712
70270,-82.6179297428968,1213.29764543953,2.59063017465647
70280,-82.7602599322576,1213.38435946924,2.59107394187827
70290,-82.9026286474686,1213.47101023817,2.59151766271543
70300,-83.0450358423392,1213.55759775782,2.59196134646004
70310,-83.1874814629766,1213.64412205259,2.59240499395965
70320,-83.3299654513513,1213.73058315398,2.59284859945383
70330,-83.472487747987,1213.8169810962,2.5932921523407
70340,-83.6150482938706,1213.90331591303,2.59373563881139
70350,-83.7576470314267,1213.98958763617,2.5941790431273
70360,-83.9002839045136,1214.0757962952,2.5946223484084
70370,-84.0429588580289,1214.16194191825,2.59506553717829
70380,-84.1856718375374,1214.24802453258,2.59550859183166
70390,-84.328422788969,1214.33404416505,2.59595149502086
70400,-84.471211658345,1214.42000084261,2.59639422991336
70410,-84.6140383904633,1214.50589459434,2.59683677963039
70420,-84.7569029258588,1214.59172545649,2.59727912553498
70430,-84.8998051980015,1214.67749347721,2.59772124547857
70440,-85.0427451309174,1214.76319872055,2.59816311213873
70450,-85.1857226372355,1214.84884126982,2.59860469150443
70460,-85.3287376167748,1214.93442123007,2.59904594168125
70470,-85.4717899582597,1215.01993872549,2.59948681376936
70480,-85.6148795458457,1215.10539388873,2.59992725575211
70490,-85.7580062659101,1215.19078684945,2.60036721685844
70500,-85.9011700126726,1215.2761177248,2.60080665159638
70510,-86.0443706927538,1215.36138661173,2.60124552342864
70520,-86.1876082288624,1215.44659358056,2.60168380807221
70530,-86.3308825628254,1215.53173866973,2.60212149642161
70540,-86.4741936581624,1215.6168218813,2.60255859710844
70550,-86.6175415023801,1215.70184317684,2.60299513872009
70560,-86.7609261089093,1215.78680247397,2.60343117152485
70570,-86.9043475147333,1215.87169964987,2.60386676602761
70580,-87.0478057697865,1215.95653455881,2.60430200619057
70590,-87.1913009254985,1216.04130705152,2.60473698155802
70600,-87.3348330253837,1216.12601699113,2.60517177992918
70610,-87.4784020974544,1216.21066426623,2.60560648063642
70620,-87.6220081483239,1216.29524880098,2.60604114863507
70630,-87.7656511617079,1216.37977055823,2.60647583147975
70640,-87.9093311040293,1216.46422953032,2.6069105608804
70650,-88.0530479311941,1216.54862572779,2.607345355565
70660,-88.1968015940718,1216.63295917006,2.60778022413322
70670,-88.340592042663,1216.7172298784,2.60821516780821
70680,-88.4844192290837,1216.80143787084,2.6086501829898
70690,-88.6282831089775,1216.88558315972,2.60908526314797
70700,-88.7721836410003,1216.9696657524,2.60952039969381
70710,-88.9161207856602,1217.05368565335,2.6099555824277
70720,-89.0600945042222,1217.13764286589,2.61039079987272
70730,-89.2041047578059,1217.2215373938,2.61082603952067
70740,-89.3481515066738,1217.30536924251,2.61126128798017
70750,-89.4922347091349,1217.38913842093,2.61169653065626
70760,-89.6363543193979,1217.47284494511,2.61213175061833
70770,-89.7805102856075,1217.55648884169,2.61256692741729
70780,-89.9247025482583,1217.64007015066,2.61300203598486
70790,-90.0689310388861,1217.72358892768,2.61343704561713
70800,-90.2131956790934,1217.80704524586,2.61387191915234
70810,-90.3574963815593,1217.89043919418,2.61430661351992
70820,-90.5018330547439,1217.97377086957,2.6147410826645
70830,-90.6462056080526,1218.05704036786,2.6151752809756
70840,-90.7906139561297,1218.14024777632,2.61560916647023
70850,-90.9350580223432,1218.22339316753,2.61604270369732
70860,-91.0795377416029,1218.30647659432,2.61647586634852
70870,-91.22405306267,1218.38949808567,2.61690863957406
70880,-91.3686039501134,1218.47245764311,2.61734102201201
70890,-91.5131903860434,1218.55535523756,2.61777302754809
70900,-91.6578123715775,1218.6381908066,2.6182046866937
70910,-91.8024699251287,1218.7209642571,2.61863604555499
70920,-91.9471630745139,1218.8036754787,2.61906716068591
70930,-92.0918918483678,1218.88632435889,2.61949809306777
70940,-92.2366562691067,1218.96891079528,2.61992890251421
70950,-92.381456347238,1219.05143470576,2.62035964252269
70960,-92.5262920769275,1219.13389603642,2.6207903557397
70970,-92.6711634348021,1219.21629476397,2.62122107160237
70980,-92.8160703840283,1219.29863088895,2.62165180746701
70990,-92.9610128793011,1219.38090442702,2.62208257075077
71000,-93.1059908708812,1219.46311540194,2.62251336107269
71010,-93.2510043076633,1219.54526384019,2.62294417232153
71020,-93.3960531393747,1219.62734976708,2.62337499458096
71030,-93.5411373177027,1219.70937320474,2.62380581562017
71040,-93.6862567961728,1219.79133417229,2.62423662172524
71050,-93.8314115295702,1219.87323268681,2.62466739823077
71060,-93.9766014733344,1219.95506876446,2.62509812993052
71070,-94.1218265830757,1220.03684242125,2.62552880141572
71080,-94.2670868141891,1220.11855367379,2.62595939730982
71090,-94.4123821208419,1220.20020254095,2.62638990190368
71100,-94.5577124534692,1220.28178904836,2.62682029770543
71110,-94.7030777562761,1220.36331323284,2.62725056384244
71120,-94.8484779652698,1220.44477514604,2.62768067462625
71130,-94.9939130065976,1220.5261748574,2.6281105982108
71140,-95.1393827952864,1220.6075124566,2.62854029548661
71150,-95.2848872362979,1220.68878805181,2.62896972061983
71160,-95.43042622997,1220.77000176019,2.62939882447885
71170,-95.5759996780553,1220.85115369701,2.6298275586973
71180,-95.7216074887548,1220.93224396654,2.63025587945106
71190,-95.8672495808125,1221.01327265459,2.63068375090848
71200,-96.0129258868315,1221.09423982239,2.63111114833494
71210,-96.1586363559996,1221.17514550154,2.63153806084888
71220,-96.3043809563994,1221.25598968963,2.6319644938388
71230,-96.4501596770604,1221.3367723464,2.6323904710609
71240,-96.5959725296315,1221.41749339047,2.63281603622736
71250,-96.7418195459146,1221.4981527034,2.63324125142046
71260,-96.8877007683963,1221.57875014654,2.63366619073191
71270,-97.033616240357,1221.65928557891,2.63409093309188
71280,-97.1795659977796,1221.73975887193,2.63451555560935
71290,-97.3255500628373,1221.82016992134,2.63494012746706
71300,-97.4715684388503,1221.90051865655,2.63536470457738
71310,-97.6176211093225,1221.98080504282,2.63578932706389
71320,-97.7637080429576,1222.06102907249,2.63621402080448
71330,-97.9098291994182,1222.14119075457,2.63663880000409
71340,-98.0559845339587,1222.22129010639,2.63706366975728
71350,-98.2021740009357,1222.30132714728,2.63748862851951
71360,-98.3483975563068,1222.38130189391,2.63791367039556
71370,-98.4946551587878,1222.4612143582,2.63833878683085
71380,-98.6409467694908,1222.54106454788,2.63876396746422
71390,-98.7872723511219,1222.62085246797,2.63918920066473
71400,-98.9336318671646,1222.70057812222,2.63961447392354
71410,-99.0800252812273,1222.78024151433,2.64003977416703
71420,-99.2264525565207,1222.85984264887,2.64046508795503
71430,-99.3729136547142,1222.93938153335,2.64089040104648
71440,-99.51940853349,1223.01885818269,2.64131569696071
71450,-99.6659371441414,1223.09827262369,2.64174095540508
71460,-99.812499429755,1223.17762489848,2.64216615090642
71470,-99.9590953236694,1223.25691506739,2.64259125152658
71480,-100.105724748339,1223.33614321121,2.64301621783643
71490,-100.252387616688,1223.41530942891,2.643441003699
71500,-100.39908383761,1223.49441382753,2.64386555985961
71510,-100.545813321821,1223.57345651137,2.64428983803333
71520,-100.69257598672,1223.65243757283,2.64471379469706
71530,-100.839371760332,1223.73135708499,2.64513739455089
71540,-100.986200584515,1223.81021509546,2.64556061363059
71550,-101.133062417597,1223.88901162133,2.64598344206881
71560,-101.279957236613,1223.96774664481,2.64640588651548
71570,-101.426885039313,1224.04642010927,2.64682797223678
71580,-101.573845845652,1224.12503191625,2.64724974458459
71590,-101.720839694535,1224.20358193115,2.64767126681022
71600,-101.867866634182,1224.282070001,2.64809261340562
71610,-102.014926712638,1224.36049597227,2.64851386296031
71620,-102.162019970035,1224.43885970541,2.6489350915367
71630,-102.309146432373,1224.51716108666,2.64935636661436
71640,-102.456306106823,1224.59540003709,2.64977774188614
71650,-102.603498981495,1224.67357651349,2.65019925524146
71660,-102.750725030685,1224.75169049875,2.65062093057902
71670,-102.897984220376,1224.82974199164,2.65104278039355
71680,-103.045276512634,1224.90773099856,2.65146480833768
71690,-103.192601868917,1224.98565752736,2.65188701168507
71700,-103.339960252385,1225.06352158294,2.65230938358836
71710,-103.487351628833,1225.14132316542,2.65273191466727
71720,-103.634775966225,1225.21906227098,2.65315459378998
71730,-103.782233233894,1225.29673889336,2.65357740859464
71740,-103.929723401775,1225.37435302529,2.65400034587545
71750,-104.077246439785,1225.45190465966,2.65442339188516
71760,-104.224802317317,1225.52939379046,2.65484653250165
71770,-104.372391001973,1225.60682041516,2.65526975266691
71780,-104.520012457153,1225.68418453927,2.65569303490986
71790,-104.667666639762,1225.76148618078,2.656116357779
71800,-104.815353498448,1225.83872537358,2.65653969446473
71810,-104.963072972133,1225.91590217039,2.65696301152961
71820,-105.110824989016,1225.99301664474,2.65738626796659
71830,-105.258609468418,1226.07006888772,2.65780941635854
71840,-105.406426326411,1226.14705899726,2.65823240666972
71850,-105.554275481441,1226.2239870673,2.65865519033083
71860,-105.702156858971,1226.3008531788,2.65907772401757
71870,-105.850070395254,1226.37765739231,2.65949997309402
71880,-105.998016040394,1226.45439974195,2.65992191470418
71890,-106.145993760877,1226.53108023034,2.66034354051086
71900,-106.294003541741,1226.60769882421,2.66076485909386
71910,-106.442045388518,1226.68425545049,2.6611858980261
71920,-106.590119328409,1226.76074999376,2.6616067050857
71930,-106.738225405901,1226.83718230431,2.66202734520157
71940,-106.886363673003,1226.91355221688,2.66244789347738
71950,-107.034534180225,1226.98985956816,2.66286842808653
71960,-107.182736969249,1227.06610421111,2.66328902369951
71970,-107.330972067056,1227.14228602648,2.66370974549403
71980,-107.479239481705,1227.21840493132,2.66413064419998
71990,-107.627539203143,1227.29446087783,2.66455175480298
72000,-107.775871208674,1227.37045384294,2.6649730986652
72010,-107.924235468184,1227.44638381826,2.66539468614362
72020,-108.072631948283,1227.52225080205,2.66581651916617
72030,-108.221060615409,1227.59805479313,2.66623859369708
72040,-108.369521437925,1227.67379578683,2.66666090194917
72050,-108.518014386732,1227.74947377365,2.66708343379344
72060,-108.666539434595,1227.82508874055,2.66750617739558
72070,-108.815096555296,1227.90064067266,2.66792911964829
72080,-108.963685722821,1227.97612955476,2.66835224647087
72090,-109.112306910719,1228.05155537265,2.66877554303597
72100,-109.260960091535,1228.12691811414,2.66919899384827
72110,-109.409645235558,1228.20221777158,2.66962258214147
72120,-109.558362308814,1228.27745434577,2.67004628862189
72130,-109.707111271243,1228.35262784961,2.67047009018181
72140,-109.855892075365,1228.42773831083,2.67089395881099
72150,-110.004704665162,1228.50278577428,2.67131786058801
72160,-110.153548975447,1228.57777030328,2.671741755049
72170,-110.302424934005,1228.6526919756,2.67216559662047
72180,-110.451332466429,1228.72755087393,2.67258933800835
72190,-110.600271500657,1228.80234707679,2.67301293365534
72200,-110.749241970704,1228.87708065103,2.67343634292887
72210,-110.898243819684,1228.95175164568,2.67385953301917
72220,-111.047277002255,1229.02636008697,2.67428248153509
72230,-111.196341486657,1229.10090597405,2.67470517879893
72240,-111.345437256463,1229.17538927532,2.6751276298517
72250,-111.494564312146,1229.24980992516,2.67554985617801
72260,-111.64372267161,1229.32416782259,2.67597189636336
72270,-111.792912365403,1229.39846284047,2.6763938026619
72280,-111.942133428518,1229.4726948419,2.67681563490314
72290,-112.091385893209,1229.54686369462,2.67723745453748
72300,-112.240669783185,1229.62096928284,2.67765931914509
72310,-112.389985108975,1229.69501151669,2.67808127745485
72320,-112.539331864918,1229.76899033853,2.6785033654877
72330,-112.688710030791,1229.84290572013,2.67892560615019
72340,-112.838119576456,1229.91675765339,2.67934801120336
72350,-112.987560465992,1229.99054614213,2.6797705834574
72360,-113.137032660927,1230.0642711956,2.6801933189214
72370,-113.286536122632,1230.13793282362,2.68061620884925
72380,-113.436070813872,1230.21153103342,2.68103924153176
72390,-113.585636699171,1230.28506582885,2.68146240340889
72400,-113.735233744341,1230.35853721134,2.68188567967619
72410,-113.884861915947,1230.4319451809,2.68230905475291
72420,-114.034521180773,1230.50528973726,2.68273251262884
72430,-114.18421150542,1230.57857088069,2.68315603714072
72440,-114.333932855817,1230.6517886129,2.68357961200365
72450,-114.483685195652,1230.72494294027,2.68400321989953
72460,-114.633468484099,1230.79803387847,2.68442684093173
72470,-114.783282673806,1230.87106145666,2.68485045110992
72480,-114.933127709392,1230.94402572069,2.68527402104216
72490,-115.083003526183,1231.0169267357,2.68569751473939
72500,-115.23291004977,1231.08976458728,2.68612088908144
72510,-115.382847199131,1231.16253937523,2.68654409597482
72520,-115.532814892082,1231.23525120239,2.68696708630002
72530,-115.682813050135,1231.30790016456,2.68738981376755
72540,-115.832841602468,1231.38048634216,2.68781223846518
72550,-115.982900489151,1231.45300979348,2.6882343300739
72560,-116.132989663772,1231.525470549,2.68865607074219
72570,-116.283109095632,1231.59786860674,2.68907745762202
72580,-116.433258771653,1231.67020392801,2.68949850508128
72590,-116.583438698079,1231.74247643375,2.68991924656693
72600,-116.733648900132,1231.81468600489,2.69033973455115
72610,-116.883889415217,1231.88683249608,2.69076003548789
72620,-117.034160283931,1231.95891575434,2.69118022280011
72630,-117.184461542504,1232.03093563491,2.69160037023493
72640,-117.334793216717,1232.10289201401,2.6920205457532
72650,-117.485155317071,1232.17478479911,2.69244080603391
72660,-117.635547836356,1232.24661393438,2.69286119279628
72670,-117.785970752746,1232.31837939464,2.69328173330265
72680,-117.936424034964,1232.39008117467,2.69370244275753
72690,-118.086907646615,1232.46171928026,2.69412332679578
72700,-118.237421549522,1232.53329372123,2.69454438390513
72710,-118.387965706149,1232.60480450634,2.69496560771156
72720,-118.538540081048,1232.67625164021,2.69538698886688
72730,-118.689144640888,1232.74763512319,2.69580851608529
72740,-118.839779353805,1232.81895495272,2.69623017673125
72750,-118.990444188756,1232.89021112462,2.6966519572786
72760,-119.14113911492,1232.96140363444,2.69707384364383
72770,-119.291864101254,1233.03253247827,2.69749582144085
72780,-119.442619115795,1233.10359765428,2.69791787583818
72790,-119.593404123777,1233.17459916662,2.69833999037263
72800,-119.744219085364,1233.24553703027,2.69876214533121
72810,-119.895063953734,1233.3164112752,2.69918431621919
72820,-120.045938673644,1233.3872219495,2.69960647244388
72830,-120.196843180243,1233.45796912202,2.70002857613503
72840,-120.347777399232,1233.52865288223,2.70045058208991
72850,-120.498741251013,1233.59927333158,2.70087244077642
72860,-120.64973465626,1233.66983057162,2.70129410257256
72870,-120.800757540673,1233.74032469367,2.70171552177392
72880,-120.951809838853,1233.81075577046,2.70213666026844
72890,-121.102891497444,1233.88112384918,2.70255749085595
72900,-121.254002477702,1233.9514289458,2.70297800020551
72910,-121.405142757666,1234.02167104018,2.70339819145749
72920,-121.556312334062,1234.09185007178,2.703818086488
72930,-121.707511223848,1234.16196593604,2.70423772764429
72940,-121.858739462076,1234.23201848865,2.70465717621902
72950,-122.009997093455,1234.30200756335,2.70507650598069
72960,-122.161284163497,1234.37193299113,2.70549579584068
72970,-122.312600711267,1234.44179461594,2.7059151230216
72980,-122.46394676356,1234.51159230742,2.70633455679977
72990,-122.615322330401,1234.58132597092,2.70675415302657
73000,-122.766727404159,1234.65099554984,2.70717395151807
73010,-122.918161964004,1234.72060101635,2.70759397762361
73020,-123.069625981036,1234.79014236034,2.70801424486329
73030,-123.221119422404,1234.85961958057,2.70843475755763
73040,-123.372642254455,1234.92903267781,2.708855513365
73050,-123.524194444964,1234.99838164998,2.70927650562954
73060,-123.675775964123,1235.06766648995,2.70969772507943
73070,-123.827386784091,1235.1368871864,2.71011916058588
73080,-123.979026878168,1235.20604372565,2.71054079960464
73090,-124.130696220022,1235.27513609334,2.71096262850569
73100,-124.282394783018,1235.34416427589,2.71138463279523
73110,-124.434122539703,1235.4131282616,2.71180679724943
73120,-124.58587946092,1235.48202804261,2.7122291055644
73130,-124.737665514149,1235.55086361849,2.71265153927156
73140,-124.889480661862,1235.61963499997,2.71307407650758
73150,-125.041324860187,1235.6883422119,2.71349669088363
73160,-125.193198057923,1235.75698529554,2.7139193505261
73170,-125.345100195791,1235.82556431028,2.71434201729311
73180,-125.497031207455,1235.89407933164,2.71476464747276
73190,-125.648991023505,1235.96253044254,2.7151871948043
73200,-125.800979575684,1236.03091772389,2.71560961391148
73210,-125.952996800402,1236.09924124669,2.7160318634879
73220,-126.105042641584,1236.16750106559,2.71645390920449
73230,-126.257117052972,1236.23569721363,2.71687572632358
73240,-126.409220000025,1236.30382969782,2.71729730201737
73250,-126.561351461535,1236.37189849535,2.71771863739992
73260,-126.713511431059,1236.43990355023,2.71813974928594
73270,-126.865699917701,1236.50784477125,2.71856067116463
73280,-127.017916942654,1236.57572203939,2.71898145052824
73290,-127.170162532008,1236.64353522373,2.71940214310264
73300,-127.322436710206,1236.7112841962,2.71982280703293
73310,-127.474739494747,1236.77896884355,2.72024349750584
73320,-127.627070891955,1236.84658907699,2.72066426185712
73330,-127.779430894019,1236.91414483915,2.72108513558277
73340,-127.931819479767,1236.98163610272,2.72150614140697
73350,-128.084236618664,1237.04906286166,2.72192729103136
73360,-128.236682274547,1237.1164251229,2.72234858724084
73370,-128.389156408585,1237.18372289963,2.72277002597582
73380,-128.541658981476,1237.25095620642,2.72319159831419
73390,-128.694189954937,1237.31812505579,2.72361329225161
73400,-128.846749292194,1237.38522945708,2.72403509389662
73410,-128.999336957674,1237.45226941705,2.72445698812797
73420,-129.151952916577,1237.51924494093,2.72487895910139
73430,-129.304597134457,1237.58615603329,2.72530099064947
73440,-129.457269576877,1237.65300269884,2.72572306658246
73450,-129.609970209045,1237.71978494323,2.72614517080136
73460,-129.762698994492,1237.78650277604,2.72656728648559
73470,-129.915455892897,1237.8531562157,2.72698939448677
73480,-130.068240858101,1237.91974529418,2.72741147168941
73490,-130.221053836505,1237.98627006069,2.72783348953585
73500,-130.373894765857,1238.05273058463,2.7282554127518
73510,-130.526763574586,1238.11912695722,2.72867719856286
73520,-130.679660184277,1238.18545928615,2.72909879854234
73530,-130.83258451494,1238.25172768345,2.72952016274913
73540,-130.985536489872,1238.31793225422,2.72994124390046
73550,-131.13851603965,1238.3840730873,2.73036200121792
73560,-131.29152310538,1238.45015024754,2.73078240392231
73570,-131.444557641339,1238.51616376953,2.73120243436341
73580,-131.597619617173,1238.58211365226,2.73162209078647
73590,-131.750709019797,1238.64799985451,2.73204138974941
73600,-131.903825855063,1238.71382229067,2.732460368153
73610,-132.056970147299,1238.77958083151,2.73287908309981
73620,-132.210141932527,1238.84527531947,2.73329760641055
73630,-132.363341249763,1238.91090558893,2.73371601717695
73640,-132.516568133727,1238.97647148327,2.73413439471928
73650,-132.669822608974,1239.04197286867,2.73455281210641
73660,-132.823104685251,1239.10740964521,2.73497133033396
73670,-132.976414355299,1239.17278175243,2.73538999453622
73680,-133.129751598002,1239.2380891624,2.7358088346389
73690,-133.283116383382,1239.30333186817,2.73622786791922
73700,-133.436508676769,1239.36850987411,2.73664710164683
73710,-133.589928442001,1239.43362318842,2.73706653565345
73720,-133.743375643747,1239.49867181763,2.73748616475369
73730,-133.896850248859,1239.56365576342,2.73790598071448
